player_id,player_display_name,team,position,opponent,week,baseline,projected_points,injury_status
00-0039066,Michael Mayer,LV,TE,WAS,3,4.944300699300698,6.096641749379651,ACTIVE
00-0039074,Davis Allen,LA,TE,PHI,3,6.468749999999999,6.599168346774192,ACTIVE
00-0039075,Puka Nacua,LA,WR,PHI,3,23.150384615384617,23.86356581885856,ACTIVE
00-0039139,Jahmyr Gibbs,DET,RB,BAL,3,18.11611111111111,20.77070577956989,ACTIVE
00-0039144,Luke Musgrave,GB,TE,CLE,3,3.3601098901098903,2.621156690889755,ACTIVE
00-0039150,Bryce Young,CAR,QB,ATL,3,15.588517857142854,15.404975630760363,ACTIVE
00-0039163,C.J. Stroud,HOU,QB,JAX,3,12.871427244582044,14.638134435733546,ACTIVE
00-0039165,Zach Charbonnet,SEA,RB,NO,3,6.956948529411764,7.586608475747152,QUESTIONABLE
00-0039299,George Holani,SEA,RB,NO,3,0.12666666666666668,0.13813102150537632,ACTIVE
00-0039337,Malik Nabers,NYG,WR,KC,3,23.51466666666667,27.74351397849463,ACTIVE
00-0039338,Brock Bowers,LV,TE,WAS,3,12.73058823529412,15.697636622390894,QUESTIONABLE
00-0039342,Xavier Legette,CAR,WR,ATL,3,3.588,3.8895077419354838,QUESTIONABLE
00-0039355,Luke McCaffrey,WAS,WR,LV,3,1.624,1.9852090322580644,ACTIVE
00-0039356,Ja'Tavion Sanders,CAR,TE,ATL,3,7.789333333333334,7.283026666666666,ACTIVE
00-0039361,Bucky Irving,TB,RB,NYJ,3,15.95888888888889,17.271636200716845,ACTIVE
00-0039363,Isaac Guerendo,SF,RB,ARI,3,1.1775,1.137616935483871,ACTIVE
00-0039376,Spencer Rattler,NO,QB,SEA,3,15.333714285714288,13.791686728110598,ACTIVE
